model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
openai,Q065,How does learned dense retrieval compare with BM25 in the RAG ablation study?,"Learned retrieval improves results on all tasks except FEVER, where BM25 performs best because the claims are strongly entity-oriented and suited to lexical overlap.","In the RAG ablation study, learned dense retrieval improves results for all tasks compared to BM25, except for FEVER where BM25 performs best due to its entity-centric claims suited to word overlap-based retrieval. Differentiable (learned dense) retrieval is especially crucial and beneficial for Open-Domain QA.",0.5205479452054795,0.22535211267605634,0.4383561643835616,0.1383415999589488,RAG_for_factual_answers_P007_C005,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C006,E5_Text_Embeddings_Microsoft_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P008_C002,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P004_C003
openai,Q066,How many retrieved documents are used for RAG-Token and RAG-Sequence in open-domain QA evaluation?,The implementation uses 15 retrieved documents for RAG-Token and 50 retrieved documents for RAG-Sequence in open-domain question answering.,"For open-domain QA evaluation, 15 retrieved documents are used for RAG-Token models, and 50 retrieved documents are used for RAG-Sequence models.",0.7111111111111111,0.46511627906976744,0.5777777777777778,0.14652039995417,RAG_for_factual_answers_P017_C000,RAG_for_factual_answers_P008_C002,RAG_for_factual_answers_P008_C003,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C005,RAG_for_factual_answers_P006_C001
openai,Q067,How large is the citation-linked paper graph described for S2ORC?,S2ORC links citations to a graph containing 81.1 million paper nodes derived from Semantic Scholar.,The citation-linked paper graph described for S2ORC contains 81.1 million paper nodes.,0.6666666666666666,0.3571428571428571,0.5333333333333333,0.16825660003814846,S2ORC_ScientificCorpus_P002_C004,S2ORC_ScientificCorpus_P009_C000,S2ORC_ScientificCorpus_P002_C001,S2ORC_ScientificCorpus_P002_C002,S2ORC_ScientificCorpus_P002_C006
openai,Q068,How are paper embeddings learned from citation contexts in the S2ORC analysis?,"The study replaces inline citation spans with linked paper identifiers and trains a word2vec skip-gram model on the resulting citation contexts, producing embeddings for paper identifiers.","In the S2ORC analysis, paper embeddings are learned by training a word2vec skip-gram model on full text citation contexts where each inline citation span is replaced with its linked paper identifier. This training enables the model to learn embeddings corresponding to each unique paper identifier, which serve as paper embeddings capturing coherent topic similarity and relatedness.",0.5476190476190477,0.2926829268292683,0.3333333333333333,0.16407910000998527,S2ORC_ScientificCorpus_P008_C002,S2ORC_ScientificCorpus_P008_C003,S2ORC_ScientificCorpus_P008_C001,S2ORC_ScientificCorpus_P008_C000,S2ORC_ScientificCorpus_P007_C003
openai,Q069,Approximately how many tokens of full body text and abstract text does S2ORC contain?,S2ORC is estimated to contain about 25 billion tokens of full body text and 15 billion tokens of abstract text.,S2ORC contains approximately 25 billion tokens of full body text and 15 billion tokens of abstract text.,0.8648648648648648,0.742857142857143,0.8648648648648648,0.13597510010004044,S2ORC_ScientificCorpus_P014_C004,S2ORC_ScientificCorpus_P002_C002,S2ORC_ScientificCorpus_P008_C006,S2ORC_ScientificCorpus_P009_C000,S2ORC_ScientificCorpus_P001_C000
openai,Q070,Why was SciBERT created instead of relying only on general-domain pretrained language models?,"SciBERT was created to provide a pretrained language model tailored to scientific text, where general-domain models trained on sources such as news and Wikipedia may be less suitable.","SciBERT was created because general-domain pretrained language models like BERT and ELMo are trained on corpora such as news articles and Wikipedia, which do not capture the specific language and vocabulary of scientific texts. SCIBERT leverages unsupervised pretraining on a large multi-domain corpus of scientific publications to improve performance on downstream scientific NLP tasks, addressing the lack of high-quality, large-scale labeled scientific data and improving results in the scientific domain.",0.36893203883495146,0.198019801980198,0.25242718446601947,0.14224940002895892,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P001_C003,SciBERT_ScientificNLP_P001_C001,GlobalRAG_GlobalQA_P003_C000
openai,Q071,How does SciBERT perform on multidomain scientific NLP tasks compared with BERT-Base?,SciBERT outperforms BERT-Base on multidomain tasks and achieves new state-of-the-art results on several scientific NLP benchmarks.,"SciBERT outperforms BERT-Base on multidomain scientific NLP tasks, achieving an improvement of +0.49 F1 with finetuning and +0.93 F1 without finetuning.",0.5454545454545454,0.28571428571428575,0.4090909090909091,0.167607800103724,SciBERT_ScientificNLP_P004_C002,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C000,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P004_C003
openai,Q072,What training corpus and vocabulary distinguish SciBERT from standard BERT?,SciBERT is trained on the full text of 1.14 million biomedical and computer-science papers and uses an in-domain vocabulary called SCIVOCAB.,"SciBERT is distinguished from standard BERT by being pretrained on the full text of 1.14 million biomedical and computer science papers from the Semantic Scholar corpus. Additionally, SciBERT uses an in-domain vocabulary called SCIVOCAB, whereas standard BERT uses the original BERT vocabulary referred to as BASEVOCAB.",0.611111111111111,0.5428571428571428,0.611111111111111,0.17894220002926886,SciBERT_ScientificNLP_P001_C005,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C000,SciBERT_ScientificNLP_P002_C004
openai,Q073,Why is standard BERT inefficient for directly producing sentence embeddings for similarity search?,"Standard BERT does not independently produce sentence embeddings, so sentence representations must be derived indirectly, making semantic similarity comparisons inefficient.","Standard BERT is inefficient for directly producing sentence embeddings for similarity search because it does not compute independent sentence embeddings. Instead, it requires feeding both sentences into the network, causing a massive computational overhead. For example, finding the most similar pair in a collection of 10,000 sentences requires about 50 million inference computations, taking approximately 65 hours. Additionally, deriving fixed-sized sentence embeddings from BERT by averaging outputs or using the CLS token leads to poor sentence embeddings, often worse than other methods, making BERT unsuitable for semantic similarity search and unsupervised tasks like clustering.",0.2413793103448276,0.08771929824561403,0.20689655172413793,0.14427039993461221,Sentence_BERT_SBERT_P002_C004,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P002_C000,Sentence_BERT_SBERT_P001_C005,Sentence_BERT_SBERT_P004_C004
openai,Q074,How are sentence pairs compared at prediction time in the SBERT STS experiments?,"At prediction time, SBERT compares sentence embeddings using cosine similarity.","In the SBERT Semantic Textual Similarity (STS) experiments, sentence pairs are compared at prediction time using cosine-similarity between their sentence embeddings.",0.625,0.33333333333333326,0.37499999999999994,0.14666570001281798,Sentence_BERT_SBERT_P002_C003,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P002_C002,Sentence_BERT_SBERT_P004_C002
openai,Q075,What architecture does SBERT use to make BERT suitable for efficient sentence similarity tasks?,SBERT fine-tunes BERT in a siamese or triplet-network architecture to produce efficient semantically meaningful sentence embeddings.,"SBERT uses a siamese and triplet network architecture to modify the pretrained BERT network, enabling it to derive semantically meaningful sentence embeddings that can be compared efficiently using cosine similarity.",0.5416666666666666,0.3043478260869565,0.45833333333333326,0.15418210008647293,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P002_C002,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P008_C005,Sentence_BERT_SBERT_P002_C001
openai,Q076,What does MTEB reveal about whether one embedding method dominates across all tasks?,"MTEB finds that no single text embedding method dominates across all evaluated tasks, suggesting there is no universal best embedding approach.","MTEB reveals that no particular text embedding method dominates across all tasks, indicating that the field has yet to converge on a universal text embedding method that provides state-of-the-art results on all embedding tasks.",0.41379310344827586,0.21428571428571427,0.41379310344827586,0.17461870005354285,BGE_Embedding_Framework_P004_C006,Seven Failure Points in RAG Systems_P001_C001,Seven Failure Points in RAG Systems_P009_C003,Seven Failure Points in RAG Systems_P002_C005,Seven Failure Points in RAG Systems_P001_C004
openai,Q077,Why does MTEB argue that evaluating embeddings only on STS and classification is insufficient?,"Performance on semantic textual similarity and classification does not necessarily transfer to retrieval, clustering, reranking, or other real-world embedding tasks.","MTEB argues that evaluating embeddings only on STS and classification is insufficient because STS is known to poorly correlate with other real-world use cases such as search or clustering tasks. Additionally, evaluating on only these tasks leaves open questions about the transferability of embedding models to other important applications. This limited evaluation leads to ""blind"" application of models to new use cases or requires incremental work to reevaluate them on different tasks.",0.2553191489361702,0.06521739130434782,0.19148936170212766,0.17481470003258437,Seven Failure Points in RAG Systems_P001_C003,Seven Failure Points in RAG Systems_P002_C002,Seven Failure Points in RAG Systems_P001_C000,Seven Failure Points in RAG Systems_P001_C004,Seven Failure Points in RAG Systems_P009_C003
